feature_index_zero_based,gxi_mean_absolute,ig_mean_absolute,gxi_rank_ascending,ig_rank_ascending,common_structural_zero
951,2.47837706411e-05,4.18227391492e-05,1979,2505,False
952,2.38708271354e-05,3.74352093786e-05,1818,1873,False
953,2.32041766139e-05,3.37271558237e-05,1697,1427,False
954,1.91403505596e-05,2.4371109248e-05,561,180,False
955,2.38407774305e-05,3.24409375025e-05,1814,1275,False
956,1.65637775353e-05,2.31747580983e-05,55,72,False
957,2.91509004455e-05,4.17849441874e-05,2598,2501,False
958,3.3818603697e-05,5.84199333389e-05,2859,2883,False
959,1.61059087986e-05,2.57634019363e-05,28,382,False
960,1.96784894797e-05,3.06908077619e-05,723,1071,False
961,2.21471200348e-05,3.38028949045e-05,1433,1436,False
962,2.20048495976e-05,3.71389869542e-05,1394,1834,False
963,1.83090851351e-05,2.4604742066e-05,327,208,False
964,3.11124204018e-05,4.06278268201e-05,2742,2355,False
965,1.86305933312e-05,2.75755282928e-05,424,703,False
966,2.61232762568e-05,4.24260397267e-05,2189,2569,False
967,2.23405186262e-05,3.42649982485e-05,1481,1497,False
968,2.09347836062e-05,3.34094693244e-05,1116,1384,False
969,1.79994767677e-05,2.38797638303e-05,268,119,False
970,2.78502684523e-05,3.92822657886e-05,2456,2131,False
971,1.91700473806e-05,2.3665930712e-05,567,105,False
972,2.71080079983e-05,4.11517139582e-05,2350,2421,False
973,3.09204333462e-05,4.99323250551e-05,2733,2802,False
974,1.61079533427e-05,2.49221029662e-05,29,253,False
975,2.18409531954e-05,3.20765393553e-05,1350,1232,False
976,2.30664118135e-05,3.37398269039e-05,1662,1430,False
977,1.79007784027e-05,3.39458856615e-05,243,1450,False
978,1.79054513865e-05,2.50665707426e-05,244,277,False
979,3.2835505408e-05,4.40912081103e-05,2819,2691,False
980,1.88971662283e-05,2.56967741734e-05,496,374,False
981,2.4075508918e-05,3.93066875404e-05,1859,2136,False
982,2.46705985774e-05,3.83664628316e-05,1960,1993,False
983,2.3482940378e-05,3.90222448914e-05,1740,2097,False
984,1.76592238859e-05,2.2783940949e-05,200,52,False
985,3.29167269228e-05,4.58086578874e-05,2824,2764,False
986,1.8921242372e-05,2.51548717642e-05,503,289,False
987,2.75673155556e-05,3.99672098865e-05,2426,2242,False
988,3.90787354263e-05,6.27227054792e-05,2979,2955,False
989,1.95093034563e-05,2.78717998299e-05,667,743,False
990,1.94448584807e-05,3.07752598019e-05,645,1085,False
991,2.22110793402e-05,3.14013814204e-05,1448,1158,False
992,1.83778338396e-05,3.31721421389e-05,346,1354,False
993,2.03517447517e-05,2.58297986875e-05,938,390,False
994,3.00274750771e-05,4.26089172834e-05,2670,2588,False
995,2.17187516682e-05,2.84183206531e-05,1328,810,False
996,2.80460644717e-05,4.24708232458e-05,2478,2574,False
997,2.8542974178e-05,4.4782027544e-05,2550,2733,False
998,2.13624807657e-05,3.6213088606e-05,1236,1719,False
999,2.22947746806e-05,2.78805910057e-05,1467,746,False
1000,2.97748192679e-05,4.10101638408e-05,2646,2396,False
1001,1.6125586626e-05,2.0175051759e-05,30,5,False
1002,2.63392121269e-05,3.89628621633e-05,2228,2083,False
1003,3.58536526619e-05,5.89291412325e-05,2923,2898,False
1004,1.6444357243e-05,2.49821478064e-05,45,259,False
1005,1.99868973141e-05,2.94184756058e-05,826,926,False
1006,2.08780438697e-05,3.00040610455e-05,1098,988,False
1007,2.06338099815e-05,3.51917478838e-05,1016,1608,False
1008,1.90690807358e-05,2.48674969043e-05,545,244,False
1009,2.60125689238e-05,3.84318627766e-05,2173,2010,False
1010,2.1221327188e-05,2.98121067317e-05,1193,965,False
1011,2.27159853239e-05,3.6522254959e-05,1574,1756,False
1012,2.22324215429e-05,3.64856277884e-05,1455,1754,False
1013,1.92191655515e-05,3.20315666613e-05,586,1230,False
1014,2.02162646019e-05,2.6576261007e-05,908,530,False
1015,2.92783424811e-05,4.10991706303e-05,2611,2413,False
1016,2.14898354898e-05,2.63145811914e-05,1256,479,False
1017,2.19169924094e-05,3.18092024827e-05,1366,1205,False
1018,3.39660073223e-05,5.5301879911e-05,2863,2829,False
1019,1.66767276824e-05,2.42410460487e-05,65,156,False
1020,2.30315799854e-05,3.47786699422e-05,1656,1558,False
1021,2.16259777517e-05,3.52106289938e-05,1298,1609,False
1022,1.70893526956e-05,3.30287730321e-05,119,1342,False
1023,1.81747800525e-05,2.52843710769e-05,303,307,False
1024,3.08808484988e-05,4.34797548223e-05,2730,2652,False
1025,1.96782784769e-05,2.65250437224e-05,722,517,False
1026,2.73802488664e-05,4.41195588792e-05,2409,2694,False
1027,2.45140963671e-05,3.84013401344e-05,1934,2003,False
1028,2.50341145147e-05,4.100516162e-05,2020,2395,False
1029,1.92458428501e-05,2.35755651374e-05,596,100,False
1030,3.27317648043e-05,4.49095241493e-05,2812,2739,False
1031,2.04229836527e-05,2.6440995498e-05,962,500,False
1032,2.80487784039e-05,3.94834714825e-05,2479,2166,False
1033,3.8926864363e-05,6.24526001047e-05,2975,2951,False
1034,1.79575527e-05,2.68338553724e-05,258,579,False
1035,2.11724327528e-05,3.29600261466e-05,1184,1334,False
1036,2.01297971216e-05,2.95333538816e-05,873,936,False
1037,1.66135905602e-05,2.9848788472e-05,59,969,False
1038,1.73900225491e-05,2.32691400015e-05,156,78,False
1039,3.06152796838e-05,4.49951949122e-05,2716,2744,False
1040,1.85486405826e-05,2.74483118119e-05,396,674,False
1041,2.51513902185e-05,4.13801499235e-05,2035,2446,False
1042,2.26226475206e-05,3.72809045075e-05,1552,1849,False
1043,2.67129234999e-05,4.20814940298e-05,2280,2526,False
1044,1.82257990673e-05,2.6253546821e-05,312,465,False
1045,2.9348564567e-05,4.06672625104e-05,2615,2361,False
1046,1.98133075173e-05,2.73202476819e-05,779,660,False
1047,2.64896498265e-05,4.05747741752e-05,2248,2343,False
1048,3.61184102076e-05,6.05889872531e-05,2927,2926,False
1049,1.96676464839e-05,2.86105405394e-05,720,830,False
1050,2.10923790291e-05,3.3172826079e-05,1160,1356,False
1051,2.3136533855e-05,3.38589670719e-05,1679,1444,False
1052,1.95811917365e-05,3.35920703947e-05,690,1404,False
1053,1.65470682987e-05,2.19165813178e-05,53,21,False
1054,3.24749635183e-05,4.54914879811e-05,2799,2759,False
1055,2.04000625672e-05,2.53439284279e-05,953,319,False
1056,2.69641768682e-05,4.34336907347e-05,2326,2649,False
1057,2.30174882745e-05,3.54643379978e-05,1651,1637,False
1058,2.37336571445e-05,3.66364620277e-05,1791,1773,False
1059,2.07158391277e-05,2.73052482953e-05,1044,658,False
1060,2.8981561627e-05,4.01297947974e-05,2588,2274,False
1061,1.82839539775e-05,2.38657012233e-05,322,118,False
1062,2.79291853076e-05,4.03805643145e-05,2469,2308,False
1063,3.43180327036e-05,5.84277404414e-05,2874,2884,False
1064,1.6916421373e-05,2.52540976362e-05,90,303,False
1065,1.94083695533e-05,3.16759033012e-05,636,1191,False
1066,2.01505627047e-05,3.45992593793e-05,886,1538,False
1067,1.74492051883e-05,3.11313378916e-05,166,1128,False
1068,2.13971561607e-05,2.69479660346e-05,1241,609,False
1069,3.06964902848e-05,4.44725083071e-05,2721,2720,False
1070,1.93043524632e-05,2.56458115473e-05,611,366,False
1071,2.57247193076e-05,4.00502467528e-05,2133,2262,False
1072,2.52870104305e-05,4.01976503781e-05,2058,2281,False
1073,2.62545472651e-05,4.19838142989e-05,2211,2516,False
1074,1.85509234143e-05,2.39623786911e-05,400,126,False
1075,2.78977859125e-05,3.86679566873e-05,2468,2037,False
1076,2.03581366804e-05,2.5033541533e-05,942,270,False
1077,2.69895608653e-05,4.05012324336e-05,2331,2334,False
1078,3.32323725161e-05,5.66643539059e-05,2836,2848,False
1079,1.61855696206e-05,2.82907622022e-05,31,788,False
1080,1.9859366148e-05,3.07221089315e-05,791,1075,False
1081,2.33405098697e-05,3.59436635335e-05,1712,1686,False
1082,2.10228899959e-05,3.62348400813e-05,1140,1724,False
1083,1.95853372134e-05,2.55180511886e-05,692,343,False
1084,2.66136139544e-05,3.91402063542e-05,2273,2116,False
1085,2.15875570575e-05,2.92896238534e-05,1289,910,False
1086,2.89170948236e-05,4.57342503069e-05,2580,2762,False
1087,2.48580217885e-05,3.85070343327e-05,1991,2020,False
1088,2.20987258217e-05,3.52863680746e-05,1418,1614,False
1089,1.99745009013e-05,2.55701743299e-05,822,348,False
1090,2.6852636438e-05,3.86086248909e-05,2308,2029,False
1091,2.13412877201e-05,2.71149056061e-05,1232,631,False
1092,2.72297274932e-05,3.96584291593e-05,2373,2184,False
1093,3.46883898601e-05,5.70611919102e-05,2887,2854,False
1094,1.85495173355e-05,2.91622327495e-05,398,894,False
1095,2.28770222748e-05,3.4162960219e-05,1614,1483,False
1096,2.31125486607e-05,3.52938914148e-05,1672,1615,False
1097,2.04344851227e-05,3.41666709573e-05,965,1484,False
1098,1.80122824531e-05,2.44547700277e-05,271,191,False
1099,3.29037902702e-05,4.69436126878e-05,2823,2785,False
1100,2.16377356992e-05,3.07510272251e-05,1302,1082,False
1101,2.99127459584e-05,4.63073811261e-05,2662,2779,False
1102,2.32808597502e-05,3.72638387489e-05,1706,1846,False
1103,2.57623250945e-05,3.97035364585e-05,2137,2190,False
1104,1.66551326402e-05,2.26926604228e-05,64,48,False
1105,2.64712616627e-05,3.96296272811e-05,2247,2180,False
1106,2.01182665478e-05,2.67254654318e-05,868,553,False
1107,2.71721219178e-05,3.89826782339e-05,2362,2089,False
1108,3.61354141205e-05,6.13456795691e-05,2930,2936,False
1109,1.68446076714e-05,2.56442690443e-05,82,365,False
1110,2.03824256459e-05,3.075051427e-05,949,1081,False
1111,2.07094071811e-05,3.18179372698e-05,1043,1206,False
1112,1.88179437828e-05,3.41773338732e-05,473,1487,False
1113,2.09362497117e-05,2.71280550805e-05,1117,633,False
1114,3.31122319039e-05,4.66369092464e-05,2833,2780,False
1115,1.97572098841e-05,2.72744291578e-05,752,653,False
1116,2.88079372694e-05,4.39455543528e-05,2573,2687,False
1117,2.63988204097e-05,4.07024126616e-05,2236,2364,False
1118,2.43646391027e-05,3.98031843361e-05,1899,2216,False
1119,2.04633124667e-05,2.59084572463e-05,973,402,False
1120,2.60407596215e-05,3.71480891772e-05,2177,1836,False
1121,2.12963914237e-05,2.64763093583e-05,1215,510,False
1122,2.44547936745e-05,3.62677201338e-05,1925,1730,False
1123,3.90378518205e-05,6.44938772894e-05,2977,2974,False
1124,1.8438015104e-05,2.71287062787e-05,365,634,False
1125,1.96205619432e-05,3.23371532431e-05,700,1263,False
1126,2.24736504606e-05,3.67336833733e-05,1516,1790,False
1127,2.15000709431e-05,3.75366362277e-05,1261,1886,False
1128,1.74842680281e-05,2.2668593374e-05,168,46,False
1129,3.05943394778e-05,4.33660679846e-05,2713,2643,False
1130,1.80308288691e-05,2.62066878349e-05,273,457,False
1131,2.77783583442e-05,4.3692496547e-05,2447,2666,False
1132,2.29105316976e-05,3.76302086806e-05,1626,1903,False
1133,1.97179579118e-05,3.49491674569e-05,733,1577,False
1134,1.93042851606e-05,2.42385340243e-05,610,154,False
1135,2.62839366769e-05,3.94396956835e-05,2216,2155,False
1136,1.98214165721e-05,2.58783438767e-05,782,398,False
1137,2.4070193831e-05,3.52996539732e-05,1857,1617,False
1138,3.72515896743e-05,6.30406866549e-05,2952,2957,False
1139,1.64732173289e-05,2.4612647394e-05,50,210,False
1140,2.29520919675e-05,3.34715696226e-05,1635,1388,False
1141,2.27524105867e-05,3.40755941579e-05,1583,1470,False
1142,1.75143686647e-05,3.01127365674e-05,179,997,False
1143,1.85618609976e-05,2.54001934081e-05,405,328,False
1144,2.7250533094e-05,3.61205165973e-05,2379,1707,False
1145,2.28916742344e-05,3.05355351884e-05,1620,1049,False
1146,2.70281125268e-05,4.39415962319e-05,2335,2686,False
1147,2.65506605501e-05,4.32881279266e-05,2257,2637,False
1148,2.54550323007e-05,4.02678233513e-05,2086,2292,False
1149,2.06413569686e-05,2.64623085968e-05,1021,505,False
1150,2.57242118096e-05,3.74778137484e-05,2132,1876,False
1151,1.92334064195e-05,2.60999240709e-05,591,434,False
1152,2.64326899924e-05,3.94804483221e-05,2242,2165,False
1153,3.1577928894e-05,5.46110022697e-05,2763,2822,False
1154,1.55979178089e-05,2.60024917225e-05,15,415,False
1155,2.00738159037e-05,2.93902667181e-05,855,920,False
1156,2.22504440899e-05,3.31882984028e-05,1460,1358,False
1157,1.79267608473e-05,2.99139410345e-05,250,974,False
1158,1.64641769516e-05,2.25998683163e-05,49,43,False
1159,2.89726958727e-05,4.12957997469e-05,2586,2438,False
1160,2.50604389294e-05,3.26088484144e-05,2024,1293,False
1161,2.87532075163e-05,4.23328310717e-05,2567,2559,False
1162,2.43864142249e-05,3.93808331864e-05,1903,2146,False
1163,2.68981129921e-05,4.32517008448e-05,2313,2635,False
1164,2.15900345211e-05,2.8653183108e-05,1290,837,False
1165,2.8379212381e-05,3.97908552259e-05,2522,2211,False
1166,2.01203274628e-05,2.49939639616e-05,870,263,False
1167,2.55776194535e-05,3.56422060577e-05,2107,1654,False
1168,3.11119256367e-05,5.42216439499e-05,2741,2817,False
1169,1.61923180713e-05,2.3812530344e-05,32,114,False
1170,1.90258233488e-05,3.08543931169e-05,534,1098,False
1171,2.23843744607e-05,3.38363643095e-05,1496,1441,False
1172,2.10479338421e-05,3.68468899978e-05,1145,1803,False
1173,1.90429982467e-05,2.56128168985e-05,540,357,False
1174,2.80535132333e-05,3.91104840674e-05,2480,2108,False
1175,1.8697401174e-05,2.50549201155e-05,445,274,False
1176,2.84870930045e-05,4.33187706221e-05,2538,2641,False
1177,2.7785432394e-05,4.49392100563e-05,2449,2740,False
1178,2.12924951484e-05,3.42140119756e-05,1212,1494,False
1179,1.97446661332e-05,2.63159436145e-05,745,480,False
1180,2.90499428957e-05,4.15818394686e-05,2592,2469,False
1181,1.95922984858e-05,2.55947834376e-05,695,352,False
1182,2.72273555311e-05,4.08873493143e-05,2372,2382,False
1183,3.78610493499e-05,6.38097408228e-05,2961,2966,False
1184,1.5393106878e-05,2.43612139457e-05,10,177,False
1185,1.848626016e-05,2.75000038528e-05,380,689,False
1186,2.09792269743e-05,3.10515861202e-05,1128,1122,False
1187,1.71962728928e-05,2.83277859126e-05,138,795,False
1188,1.89251586562e-05,2.54310180026e-05,506,330,False
1189,3.26849876728e-05,4.27687045885e-05,2810,2601,False
1190,2.46460058406e-05,3.13327836921e-05,1956,1151,False
1191,2.49306995102e-05,4.0881739551e-05,2002,2381,False
1192,2.39647069975e-05,3.77135365852e-05,1832,1911,False
1193,2.59331500274e-05,4.2293806473e-05,2163,2556,False
1194,2.02312421607e-05,2.6673764296e-05,909,542,False
1195,2.60733122559e-05,3.73711845896e-05,2180,1862,False
1196,1.91188682948e-05,2.56608363998e-05,555,369,False
1197,2.83408135147e-05,4.123999679e-05,2517,2431,False
1198,3.69011650037e-05,6.2916216848e-05,2941,2956,False
1199,2.13716848521e-05,2.96410998999e-05,1238,951,False
1200,2.27835316764e-05,3.29265531036e-05,1590,1328,False
1201,2.19313333218e-05,3.12574484269e-05,1373,1142,False
1202,1.82436560863e-05,3.22864470945e-05,315,1256,False
1203,2.00230679184e-05,2.75688980764e-05,836,702,False
1204,2.9676957638e-05,4.28481107519e-05,2641,2607,False
1205,1.9101480575e-05,2.75524544122e-05,551,697,False
1206,2.55287668551e-05,4.11485816585e-05,2099,2419,False
1207,2.1392461349e-05,3.53133509634e-05,1240,1619,False
1208,2.5119898055e-05,3.88564258174e-05,2032,2064,False
1209,2.07338616747e-05,2.7601925467e-05,1050,706,False
1210,2.85201931547e-05,4.13704110542e-05,2544,2443,False
1211,2.0410390789e-05,2.60664783127e-05,960,428,False
1212,2.47053649218e-05,3.8747821236e-05,1964,2052,False
1213,3.83709557354e-05,6.34628522675e-05,2965,2961,False
1214,1.96301007236e-05,2.75560578302e-05,703,699,False
1215,2.33844548347e-05,3.56868731615e-05,1723,1660,False
1216,2.31728627114e-05,3.47184977727e-05,1687,1550,False
1217,1.71762803802e-05,3.18426427839e-05,131,1209,False
1218,1.92138122657e-05,2.60953547695e-05,585,433,False
1219,3.22253690683e-05,4.60167175333e-05,2791,2775,False
1220,1.98742491193e-05,2.73873720289e-05,796,667,False
1221,2.68277963187e-05,4.46208796347e-05,2302,2727,False
1222,2.56950497715e-05,4.00017197535e-05,2126,2256,False
1223,2.41613670369e-05,4.0589733544e-05,1870,2346,False
1224,1.74148663064e-05,2.25980129471e-05,160,42,False
1225,2.73738260148e-05,4.14586320403e-05,2406,2454,False
1226,2.15112886508e-05,2.90620264423e-05,1266,882,False
1227,2.59553253272e-05,3.90069581044e-05,2165,2094,False
1228,3.77452743123e-05,6.3435305492e-05,2959,2960,False
1229,1.81172908924e-05,2.9920363886e-05,294,975,False
1230,2.13473995245e-05,3.24435422954e-05,1233,1276,False
1231,2.28097051149e-05,3.37832861987e-05,1593,1435,False
1232,1.81811265065e-05,3.11296389555e-05,304,1127,False
1233,1.78999835043e-05,2.42671285378e-05,242,162,False
1234,3.07248046738e-05,4.48588434665e-05,2723,2736,False
1235,2.08248620766e-05,2.87144212052e-05,1082,845,False
1236,2.39409928326e-05,3.98135853175e-05,1829,2218,False
1237,2.58464187937e-05,4.05778737331e-05,2150,2344,False
1238,2.10346152016e-05,3.45183907484e-05,1143,1531,False
1239,2.17976521526e-05,2.78040242847e-05,1343,732,False
1240,2.79718715319e-05,3.95608585677e-05,2472,2173,False
1241,2.08902765735e-05,2.59937878582e-05,1103,413,False
1242,2.72734541795e-05,3.94050475734e-05,2388,2150,False
1243,3.94514354412e-05,6.54768446111e-05,2986,2982,False
1244,1.73030875885e-05,2.51670553553e-05,144,292,False
1245,1.8907685444e-05,2.96196340059e-05,499,946,False
1246,2.25033218157e-05,3.31396986439e-05,1525,1352,False
1247,1.85508160939e-05,3.06393958454e-05,399,1067,False
1248,2.10843900277e-05,2.76032496913e-05,1158,708,False
1249,3.13011878461e-05,4.54542750958e-05,2748,2758,False
1250,2.00224767468e-05,2.75502461591e-05,835,696,False
1251,2.58465788647e-05,4.16707480326e-05,2151,2482,False
1252,2.23443785217e-05,3.61165948561e-05,1482,1706,False
1253,2.13140774576e-05,3.54856165359e-05,1226,1638,False
1254,1.93454379769e-05,2.59565476881e-05,623,408,False
1255,3.00135616271e-05,4.38194037997e-05,2668,2679,False
1256,1.82713629329e-05,2.39824403252e-05,320,129,False
1257,2.54657024925e-05,3.79384910048e-05,2091,1934,False
1258,3.01064392261e-05,5.15793690283e-05,2671,2806,False
1259,1.67747293744e-05,2.77686940535e-05,74,726,False
1260,2.13372950384e-05,3.43148858519e-05,1231,1504,False
1261,2.08633573493e-05,3.14788376272e-05,1096,1164,False
1262,1.67029775184e-05,3.03920605802e-05,66,1028,False
1263,1.68135065906e-05,2.21642076212e-05,76,25,False
1264,2.9892900784e-05,4.25065336458e-05,2661,2579,False
1265,2.13002094824e-05,2.88153041765e-05,1217,857,False
1266,2.69455213129e-05,4.27002269134e-05,2319,2598,False
1267,2.20584024646e-05,3.67698994523e-05,1407,1796,False
1268,2.34173912759e-05,3.67029642803e-05,1728,1784,False
1269,1.90240007214e-05,2.47124062298e-05,533,222,False
1270,2.68326530204e-05,3.79966040782e-05,2303,1939,False
1271,2.07369539567e-05,2.61545574176e-05,1052,443,False
1272,2.83374047285e-05,3.89228152926e-05,2515,2074,False
1273,3.28043424815e-05,5.61479537282e-05,2817,2843,False
1274,2.01395378099e-05,3.19935788866e-05,879,1226,False
1275,2.15070303966e-05,3.16580335493e-05,1264,1187,False
1276,2.16439329961e-05,3.03474953398e-05,1305,1021,False
1277,2.19111079787e-05,3.5563698475e-05,1364,1648,False
1278,2.01099410333e-05,2.6796677048e-05,863,567,False
1279,3.35737822752e-05,4.43328390247e-05,2854,2712,False
1280,1.89652764675e-05,2.4659510018e-05,518,216,False
1281,2.14905448956e-05,3.23827589455e-05,1257,1268,False
1282,2.68138574029e-05,3.91940811824e-05,2300,2124,False
1283,2.34357266891e-05,3.45168846252e-05,1729,1530,False
1284,1.68464030139e-05,2.07814573514e-05,83,7,False
1285,2.18569548451e-05,3.03033775708e-05,1356,1014,False
1286,1.37858050948e-05,1.71715601027e-05,1,1,False
1287,2.11605256482e-05,2.86205104203e-05,1179,832,False
1288,3.53962241206e-05,5.75203303015e-05,2905,2866,False
1289,1.92011139006e-05,2.42993319262e-05,581,166,False
1290,2.18820077862e-05,3.43000283465e-05,1359,1500,False
1291,2.31209669437e-05,3.60361264029e-05,1673,1693,False
1292,1.96593591681e-05,3.24317916238e-05,717,1273,False
1293,1.927332778e-05,2.62865996774e-05,605,475,False
1294,2.87352213491e-05,4.01981378673e-05,2564,2282,False
1295,1.80741662916e-05,2.65593080258e-05,285,523,False
1296,2.29817615036e-05,3.666181874e-05,1647,1779,False
1297,1.8570715838e-05,3.04132699966e-05,406,1032,False
1298,2.33748487517e-05,3.39605903719e-05,1721,1452,False
1299,2.09468726098e-05,2.68456151389e-05,1123,584,False
1300,2.61668974417e-05,3.79498087568e-05,2198,1936,False
1301,2.03153067559e-05,2.56231251115e-05,930,361,False
1302,2.6402030926e-05,3.61019483535e-05,2237,1704,False
1303,3.55289339495e-05,5.83496403124e-05,2909,2880,False
1304,1.43328661579e-05,2.32757884078e-05,2,80,False
1305,2.2016798539e-05,3.40969963872e-05,1399,1473,False
1306,2.27517266467e-05,3.54515250365e-05,1582,1636,False
1307,1.97681401914e-05,3.61290549336e-05,757,1709,False
1308,2.06298718695e-05,2.70277396339e-05,1015,619,False
1309,2.9403336157e-05,3.89741835534e-05,2619,2088,False
1310,2.17236174649e-05,3.04167933791e-05,1330,1033,False
1311,2.28181561397e-05,3.64283259842e-05,1598,1747,False
1312,2.39135642914e-05,3.76034186047e-05,1825,1899,False
1313,2.26667343668e-05,3.67423890566e-05,1564,1791,False
1314,1.80069127964e-05,2.36542528e-05,269,103,False
1315,2.71035642072e-05,3.87284926546e-05,2348,2046,False
1316,1.59638038895e-05,2.07844968827e-05,18,8,False
1317,2.58221080003e-05,3.87279906136e-05,2147,2045,False
1318,3.5375738662e-05,5.64746806049e-05,2904,2845,False
1319,2.03083418455e-05,2.93944594887e-05,926,922,False
1320,2.03854106076e-05,3.15705801768e-05,951,1173,False
1321,2.02930477826e-05,3.14350654662e-05,922,1161,False
1322,1.79535472853e-05,3.13328091579e-05,257,1152,False
1323,1.83294159797e-05,2.59257867583e-05,331,405,False
1324,2.98145514535e-05,4.22174307459e-05,2651,2547,False
1325,1.83476222446e-05,2.57919673459e-05,334,387,False
1326,2.71534700005e-05,4.36026457464e-05,2360,2660,False
1327,2.20576312131e-05,3.59564837709e-05,1405,1689,False
1328,2.40462704824e-05,3.69719055016e-05,1849,1814,False
1329,1.97338413273e-05,2.68938201771e-05,737,597,False
1330,2.78869956674e-05,4.14539754274e-05,2464,2453,False
1331,2.26848260354e-05,2.9970671676e-05,1568,981,False
1332,2.59726475633e-05,3.92848596675e-05,2168,2133,False
1333,3.60158992407e-05,6.15151730017e-05,2926,2937,False
1334,1.88490212167e-05,2.91074356937e-05,481,886,False
1335,2.23769584409e-05,3.41148661391e-05,1495,1478,False
1336,2.22255985136e-05,3.46627930412e-05,1450,1544,False
1337,2.28964709095e-05,3.86673273169e-05,1623,2036,False
1338,1.97381450562e-05,2.50692464761e-05,739,278,False
1339,2.70106847893e-05,3.8237991248e-05,2333,1970,False
1340,2.30890327657e-05,3.21055449604e-05,1666,1236,False
1341,2.54274236795e-05,3.97455623897e-05,2078,2202,False
1342,2.67622453975e-05,4.21290460508e-05,2293,2536,False
1343,2.10595553654e-05,3.44985091942e-05,1148,1526,False
1344,1.71533411049e-05,2.35691659327e-05,127,99,False
1345,3.13534801535e-05,4.24521022069e-05,2753,2573,False
1346,1.88467056432e-05,2.40499684878e-05,479,136,False
1347,2.73380392173e-05,4.01264660468e-05,2398,2272,False
1348,3.28222558892e-05,5.79303705308e-05,2818,2871,False
1349,1.4926032236e-05,2.26099637075e-05,7,44,False
1350,2.03151848837e-05,3.24303036905e-05,929,1272,False
1351,2.01472794288e-05,3.28544010699e-05,884,1319,False
1352,1.9196078938e-05,3.32866038661e-05,577,1364,False
1353,1.96869259526e-05,2.77356321021e-05,727,724,False
1354,3.05001831293e-05,4.30779800809e-05,2703,2623,False
1355,2.06374570553e-05,2.80724252661e-05,1018,761,False
